debtor_id,age,fico_score,days_overdue,income_level,has_collateral,region_risk,payment_history,bankruptcy_flag,pensioner_flag,recovery_probability
DEBTOR_00393,48,762,29,low,0,5,38.32,0,0,0.7664
DEBTOR_00394,72,417,65,medium,1,1,39.92,0,1,0.263
DEBTOR_00395,67,450,35,low,0,3,42.12,0,0,0.4441
DEBTOR_00396,32,706,29,low,1,3,42.85,0,0,0.9382
DEBTOR_00397,57,346,15,medium,1,1,8.61,0,0,0.6405
DEBTOR_00398,41,417,13,medium,0,2,9.73,0,0,0.5537
DEBTOR_00399,56,489,7,high,0,3,37.26,0,0,0.6889
DEBTOR_00400,28,770,7,medium,0,3,40.25,0,0,0.8165
DEBTOR_00401,44,373,81,medium,1,2,22.07,0,0,0.6997
DEBTOR_00402,19,666,164,medium,0,4,8.36,0,0,0.5663
DEBTOR_00403,57,597,343,medium,0,3,57.1,1,0,0.0
DEBTOR_00404,25,720,58,medium,0,3,43.49,0,0,0.6992
DEBTOR_00405,38,496,10,low,0,3,58.18,0,0,0.5815
DEBTOR_00406,70,517,69,medium,0,3,10.73,0,0,0.6458
DEBTOR_00407,73,392,27,medium,0,5,56.65,0,1,0.0871
DEBTOR_00408,45,522,200,medium,1,3,16.51,0,0,0.5433
DEBTOR_00409,64,721,129,low,0,4,14.74,0,1,0.0798
DEBTOR_00410,81,553,29,high,0,3,36.96,0,1,0.175
DEBTOR_00411,29,402,96,low,0,3,12.44,0,0,0.5199
DEBTOR_00412,48,693,87,medium,0,5,25.92,0,0,0.5437
DEBTOR_00413,51,630,22,medium,1,1,9.16,0,0,0.9376
DEBTOR_00414,55,511,79,high,0,4,34.14,0,0,0.5909
DEBTOR_00415,79,589,67,low,0,3,27.91,0,0,0.6255
DEBTOR_00416,29,437,7,low,0,3,40.76,0,0,0.5185
DEBTOR_00417,74,834,129,medium,0,3,35.74,0,1,0.2819
DEBTOR_00418,46,315,127,medium,1,3,16.87,0,0,0.3874
DEBTOR_00419,83,623,26,medium,0,3,20.12,0,1,0.1419
DEBTOR_00420,82,351,3,low,0,5,24.65,0,1,0.1717
DEBTOR_00421,43,767,1,medium,0,2,42.29,0,0,0.961
DEBTOR_00422,39,412,27,medium,0,3,45.95,0,0,0.6021
DEBTOR_00423,34,476,21,medium,0,2,22.6,0,0,0.664
DEBTOR_00424,54,433,36,medium,0,2,55.16,0,0,0.6362
DEBTOR_00425,56,754,66,medium,0,3,24.67,0,0,0.767
DEBTOR_00426,20,714,33,low,0,2,17.27,0,0,0.9571
DEBTOR_00427,60,432,31,low,0,4,4.35,0,1,0.0719
DEBTOR_00428,31,591,41,medium,0,4,26.86,0,0,0.4868
DEBTOR_00429,46,686,40,low,0,3,9.66,0,0,0.5802
DEBTOR_00430,69,390,124,high,0,3,50.07,0,1,0.0078
DEBTOR_00431,33,670,5,medium,0,1,21.89,1,0,0.1356
DEBTOR_00432,41,803,257,low,1,5,40.49,0,0,0.4591
DEBTOR_00433,39,619,9,low,0,3,19.13,0,0,0.6922
DEBTOR_00434,65,327,4,medium,0,5,41.21,0,0,0.2619
DEBTOR_00435,27,642,64,medium,0,3,44.19,0,0,0.7109
DEBTOR_00436,30,398,154,high,0,3,9.1,0,0,0.3511
DEBTOR_00437,71,686,214,high,1,4,22.78,0,1,0.2394
DEBTOR_00438,63,624,49,low,0,3,25.78,0,1,0.3378
DEBTOR_00439,78,744,44,low,0,3,37.27,0,1,0.2771
DEBTOR_00440,48,837,10,low,0,5,19.91,0,0,0.7366
DEBTOR_00441,58,411,144,low,1,1,42.61,0,0,0.6431
DEBTOR_00442,58,584,50,low,1,4,26.68,0,0,0.7292
DEBTOR_00443,20,535,107,low,0,5,22.65,0,0,0.43
DEBTOR_00444,64,393,78,medium,1,3,28.73,0,1,0.2934
DEBTOR_00445,36,387,19,medium,0,3,28.42,0,0,0.4954
DEBTOR_00446,30,602,46,low,0,3,22.3,0,0,0.7401
DEBTOR_00447,50,631,15,medium,0,2,16.45,0,0,0.8215
DEBTOR_00448,71,387,49,high,0,4,47.21,0,0,0.278
DEBTOR_00449,32,430,84,medium,0,3,19.39,0,0,0.3576
DEBTOR_00450,47,831,5,medium,0,1,8.38,0,0,1.0
DEBTOR_00451,68,692,13,medium,0,1,55.02,0,0,0.9922
DEBTOR_00452,28,619,80,medium,0,2,9.07,0,0,0.7139
DEBTOR_00453,67,443,32,low,1,2,66.57,0,1,0.2552
DEBTOR_00454,40,746,72,medium,0,4,43.02,0,0,0.8453
DEBTOR_00455,41,310,27,low,0,3,29.63,0,0,0.4995
DEBTOR_00456,70,674,10,low,1,4,19.16,0,1,0.2764
DEBTOR_00457,73,631,99,low,0,3,21.25,0,1,0.2222
DEBTOR_00458,47,658,23,high,0,4,6.84,0,0,0.5751
DEBTOR_00459,32,395,6,medium,1,2,21.21,0,0,0.8295
DEBTOR_00460,55,837,58,medium,1,4,9.21,0,0,0.8573
DEBTOR_00461,62,455,86,low,0,4,12.22,0,1,0.2172
DEBTOR_00462,35,556,29,low,0,4,59.16,0,0,0.7089
DEBTOR_00463,48,771,2,high,0,2,29.26,0,0,0.934
DEBTOR_00464,63,803,73,low,0,3,33.59,0,0,0.824
DEBTOR_00465,81,655,18,medium,0,2,28.78,0,1,0.1912
DEBTOR_00466,38,440,165,low,0,4,28.08,0,0,0.2615
DEBTOR_00467,75,587,2,medium,0,4,19.52,0,0,0.4977
DEBTOR_00468,23,748,25,low,0,3,58.46,0,0,0.8368
DEBTOR_00469,37,733,147,low,0,3,23.63,0,0,0.5548
DEBTOR_00470,34,681,25,low,1,4,71.97,0,0,0.9804
DEBTOR_00471,70,640,10,medium,0,5,60.62,0,1,0.3636
DEBTOR_00472,44,848,14,high,1,3,15.91,0,0,1.0
DEBTOR_00473,61,726,5,low,0,2,24.83,0,1,0.2661
DEBTOR_00474,30,574,7,high,0,3,18.93,1,0,0.0
DEBTOR_00475,64,775,21,low,0,3,10.73,0,1,0.0756
DEBTOR_00476,74,389,135,low,0,3,23.47,0,1,0.0691
DEBTOR_00477,70,350,169,low,0,4,21.85,0,1,0.0446
DEBTOR_00478,50,475,3,medium,1,4,49.19,0,0,0.9369
DEBTOR_00479,84,748,84,low,0,3,17.19,0,1,0.215
DEBTOR_00480,63,771,10,low,0,1,37.35,0,0,0.9488
DEBTOR_00481,41,769,13,medium,0,4,20.38,0,0,0.7351
DEBTOR_00482,18,338,22,low,0,5,65.53,0,0,0.4563
DEBTOR_00483,20,414,141,low,0,3,48.83,0,0,0.4174
DEBTOR_00484,49,747,69,low,1,1,5.39,0,0,0.9127
DEBTOR_00485,43,739,38,low,0,3,28.03,0,0,0.8683
DEBTOR_00486,49,465,52,low,0,1,15.31,0,0,0.6745
DEBTOR_00487,36,577,39,medium,0,4,14.93,0,0,0.6581
DEBTOR_00488,67,394,77,low,0,3,15.49,0,1,0.0854
DEBTOR_00489,69,840,244,low,0,1,8.95,0,1,0.2023
DEBTOR_00490,62,316,136,high,0,2,9.23,0,1,0.1061
DEBTOR_00491,78,500,20,medium,0,4,29.2,0,0,0.5786
DEBTOR_00492,23,388,175,low,0,2,41.16,0,0,0.382
DEBTOR_00493,18,787,33,medium,0,2,45.89,0,0,0.8409
DEBTOR_00494,53,780,123,medium,0,1,18.18,0,0,0.8015
DEBTOR_00495,70,376,85,low,0,2,18.63,0,1,0.17
DEBTOR_00496,57,849,85,medium,1,5,22.98,0,0,0.8193
DEBTOR_00497,36,839,44,low,0,5,33.24,0,0,0.7593
DEBTOR_00498,53,554,123,low,0,4,16.61,0,0,0.4587
DEBTOR_00499,74,828,112,medium,0,3,15.12,0,0,0.6929
DEBTOR_00500,27,527,355,low,0,5,36.31,0,0,0.2385
DEBTOR_00501,20,607,118,medium,1,2,14.38,0,0,0.835
DEBTOR_00502,43,676,79,low,0,2,25.4,0,0,0.7928
DEBTOR_00503,56,544,3,low,0,3,31.63,0,0,0.6855
DEBTOR_00504,79,549,65,medium,1,4,61.34,0,1,0.2889
DEBTOR_00505,72,531,73,low,0,2,31.12,0,0,0.7099
DEBTOR_00506,69,303,96,low,0,3,9.46,0,1,0.2111
DEBTOR_00507,44,462,125,high,0,3,8.92,0,0,0.3929
DEBTOR_00508,42,802,58,medium,1,1,30.47,0,0,1.0
DEBTOR_00509,29,650,22,high,0,4,36.67,0,0,0.6648
DEBTOR_00510,46,744,6,medium,0,2,18.61,0,0,0.7943
DEBTOR_00511,46,762,128,high,0,5,47.84,0,0,0.6648
DEBTOR_00512,54,414,60,low,0,4,38.83,0,0,0.5201
DEBTOR_00513,25,843,40,medium,0,3,22.67,0,0,0.842
DEBTOR_00514,42,765,10,low,1,4,9.71,0,0,0.9293
DEBTOR_00515,52,535,85,low,0,3,28.15,0,0,0.5154
DEBTOR_00516,28,765,19,low,0,3,46.95,0,0,0.8683
DEBTOR_00517,42,331,12,low,0,3,6.65,0,0,0.459
DEBTOR_00518,66,827,17,medium,1,3,11.93,0,0,1.0
DEBTOR_00519,34,564,66,high,0,1,9.65,0,0,0.5645
DEBTOR_00520,31,644,73,low,0,4,15.69,0,0,0.4599
DEBTOR_00521,56,702,16,medium,1,3,12.81,0,0,0.8568
DEBTOR_00522,69,641,89,low,0,3,20.44,0,1,0.1387
DEBTOR_00523,76,431,138,low,0,3,47.66,0,1,0.0486
DEBTOR_00524,72,702,149,medium,0,2,6.03,0,1,0.1188
DEBTOR_00525,34,552,100,low,0,2,13.05,0,0,0.4733
DEBTOR_00526,28,779,213,low,0,2,17.65,1,0,0.0
DEBTOR_00527,43,411,102,high,1,1,34.31,0,0,0.5322
DEBTOR_00528,23,479,111,medium,1,3,34.1,0,0,0.4953
DEBTOR_00529,20,592,93,high,0,1,9.1,0,0,0.6317
DEBTOR_00530,74,819,121,low,0,1,5.93,0,1,0.2473
DEBTOR_00531,65,629,86,low,1,1,13.34,0,0,0.896
DEBTOR_00532,29,554,110,low,0,4,10.04,0,0,0.4086
DEBTOR_00533,18,542,46,low,0,1,38.45,0,0,0.6761
DEBTOR_00534,80,646,20,medium,0,2,34.22,0,1,0.1593
DEBTOR_00535,59,810,38,medium,0,3,19.62,0,0,0.8275
DEBTOR_00536,51,697,73,low,0,2,16.75,0,0,0.71
DEBTOR_00537,21,781,131,low,1,3,5.17,0,0,0.9719
DEBTOR_00538,28,526,7,medium,0,2,33.22,0,0,0.6638
DEBTOR_00539,36,670,9,low,0,3,27.77,0,0,0.7922
DEBTOR_00540,23,690,83,low,0,4,16.61,0,0,0.791
DEBTOR_00541,43,753,88,low,0,1,55.19,0,0,0.8732
DEBTOR_00542,79,647,72,medium,0,2,26.45,0,0,0.7427
DEBTOR_00543,52,387,353,low,0,5,9.58,1,0,0.0
DEBTOR_00544,61,317,225,medium,0,3,15.94,0,1,0.039
DEBTOR_00545,53,671,348,high,0,3,24.56,0,0,0.3496
DEBTOR_00546,76,672,305,high,0,4,52.18,0,1,0.149
DEBTOR_00547,43,789,16,medium,0,1,28.81,0,0,0.8177
DEBTOR_00548,31,623,50,medium,1,4,3.94,0,0,0.722
DEBTOR_00549,66,576,15,low,0,3,39.5,0,1,0.2906
DEBTOR_00550,58,801,4,low,0,2,22.11,1,0,0.0177
DEBTOR_00551,51,404,9,low,0,3,32.78,1,0,0.0
DEBTOR_00552,70,714,120,low,0,1,10.52,0,1,0.1963
DEBTOR_00553,29,709,27,high,1,3,38.33,0,0,0.9321
DEBTOR_00554,36,545,72,high,0,3,21.1,0,0,0.6725
DEBTOR_00555,74,397,138,low,1,3,6.66,0,1,0.2372
DEBTOR_00556,33,408,2,high,0,5,24.67,0,0,0.4318
DEBTOR_00557,72,842,49,low,1,4,46.93,0,1,0.383
DEBTOR_00558,56,652,12,low,0,3,23.65,0,0,0.7098
DEBTOR_00559,74,780,127,medium,1,3,32.74,0,1,0.2966
DEBTOR_00560,61,808,28,medium,1,3,26.46,0,1,0.3463
DEBTOR_00561,81,370,14,low,0,2,11.95,0,0,0.4785
DEBTOR_00562,84,474,134,low,1,3,10.68,0,1,0.2078
DEBTOR_00563,38,556,43,high,0,3,3.77,0,0,0.6133
DEBTOR_00564,63,531,153,low,1,3,21.69,0,1,0.1775
DEBTOR_00565,69,319,86,low,0,3,32.85,0,1,0.0257
DEBTOR_00566,58,333,28,low,0,2,31.41,0,0,0.4205
DEBTOR_00567,71,629,41,medium,0,1,56.42,0,0,0.9411
DEBTOR_00568,58,717,4,low,0,5,17.7,0,0,0.694
DEBTOR_00569,25,418,49,medium,0,4,24.74,0,0,0.3043
DEBTOR_00570,52,810,13,high,1,1,21.79,0,0,1.0
DEBTOR_00571,33,675,6,low,0,2,19.5,0,0,0.6914
DEBTOR_00572,50,320,310,medium,0,3,34.65,0,0,0.1301
DEBTOR_00573,31,433,171,low,0,3,26.99,0,0,0.3758
DEBTOR_00574,31,790,12,low,0,1,7.21,0,0,1.0
DEBTOR_00575,62,738,275,medium,0,3,13.54,1,1,0.0644
DEBTOR_00576,81,801,28,medium,0,3,20.75,0,1,0.2415
DEBTOR_00577,24,691,75,medium,1,3,28.59,0,0,0.8903
DEBTOR_00578,45,618,289,low,0,5,50.21,0,0,0.3153
DEBTOR_00579,76,368,23,low,0,1,10.54,0,1,0.2446
DEBTOR_00580,59,356,242,low,0,4,47.62,0,0,0.205
DEBTOR_00581,27,563,52,low,0,3,25.04,0,0,0.6281
DEBTOR_00582,57,380,21,medium,0,4,30.87,0,0,0.4689
DEBTOR_00583,80,589,17,medium,0,4,26.32,0,1,0.2629
DEBTOR_00584,22,676,13,low,1,2,38.32,0,0,1.0
DEBTOR_00585,51,419,6,low,0,4,69.2,0,0,0.6105
DEBTOR_00586,64,620,78,medium,0,2,22.06,0,0,0.81
DEBTOR_00587,72,316,35,low,0,4,44.7,0,1,0.2267
DEBTOR_00588,38,451,6,medium,0,2,38.26,0,0,0.6259
DEBTOR_00589,54,461,9,low,0,2,17.76,0,0,0.6117
DEBTOR_00590,41,839,47,medium,0,1,23.95,0,0,0.8904
DEBTOR_00591,18,388,153,low,1,4,12.04,0,0,0.3083
DEBTOR_00592,53,697,78,low,0,5,12.02,1,0,0.1285
DEBTOR_00593,41,590,19,low,0,3,41.91,0,0,0.7092
DEBTOR_00594,20,302,20,medium,1,3,17.01,0,0,0.5044
DEBTOR_00595,35,458,76,medium,0,4,21.9,0,0,0.4003
DEBTOR_00596,44,659,82,low,1,4,20.12,0,0,0.8346
DEBTOR_00597,33,738,285,medium,0,5,26.21,0,0,0.3196
DEBTOR_00598,53,712,34,low,0,3,44.61,0,0,0.8319
DEBTOR_00599,53,716,21,medium,0,4,10.14,0,0,0.7283
DEBTOR_00600,73,636,8,medium,0,5,42.81,0,1,0.2334
DEBTOR_00601,50,584,25,medium,0,3,33.31,0,0,0.7717
DEBTOR_00602,74,480,46,low,0,2,13.56,0,1,0.2098
DEBTOR_00603,56,324,6,medium,0,4,21.06,0,0,0.5076
DEBTOR_00604,80,348,19,medium,0,5,5.24,0,1,0.0
DEBTOR_00605,44,815,24,medium,1,3,23.43,0,0,1.0
DEBTOR_00606,30,302,2,low,0,3,15.43,0,0,0.634
DEBTOR_00607,77,726,25,low,0,2,29.93,0,0,0.7587
DEBTOR_00608,53,467,22,low,0,4,14.43,0,0,0.6778
DEBTOR_00609,26,329,75,low,0,3,20.7,0,0,0.3633
DEBTOR_00610,62,677,15,medium,1,1,34.41,0,0,0.8117
DEBTOR_00611,62,305,89,low,0,2,50.5,0,1,0.1549
DEBTOR_00612,84,376,48,medium,0,3,12.24,0,1,0.1483
DEBTOR_00613,61,455,147,high,1,2,40.07,0,1,0.2626
DEBTOR_00614,77,490,176,low,0,3,28.42,0,0,0.4528
DEBTOR_00615,25,458,12,medium,0,3,13.84,0,0,0.4535
DEBTOR_00616,35,508,10,medium,1,2,14.0,0,0,0.8585
DEBTOR_00617,57,408,130,low,0,3,3.08,1,0,0.0
DEBTOR_00618,51,360,9,low,1,4,48.18,0,0,0.4958
DEBTOR_00619,79,361,56,low,0,5,70.44,0,0,0.3555
DEBTOR_00620,62,757,3,low,1,3,52.0,0,0,1.0
DEBTOR_00621,46,520,21,low,1,3,35.25,0,0,0.6765
DEBTOR_00622,20,532,24,low,0,4,42.46,0,0,0.7481
DEBTOR_00623,19,713,27,medium,1,5,3.4,0,0,0.8116
DEBTOR_00624,64,605,183,medium,1,3,15.43,0,1,0.0629
DEBTOR_00625,63,537,10,medium,0,2,21.01,0,0,0.7111
DEBTOR_00626,22,677,28,low,1,4,8.72,0,0,0.8817
DEBTOR_00627,20,425,68,medium,0,3,30.45,0,0,0.5914
DEBTOR_00628,84,495,242,low,0,5,18.7,0,0,0.1971
DEBTOR_00629,51,446,7,low,0,2,18.09,0,0,0.6395
DEBTOR_00630,83,843,39,high,0,3,30.29,0,1,0.3109
DEBTOR_00631,24,533,13,medium,0,4,26.01,0,0,0.7129
DEBTOR_00632,33,702,82,low,0,1,6.31,0,0,0.8744
DEBTOR_00633,30,699,176,high,0,2,15.12,0,0,0.5841
DEBTOR_00634,43,370,169,low,0,2,53.06,0,0,0.2366
DEBTOR_00635,54,848,8,low,0,2,49.67,0,0,1.0
DEBTOR_00636,51,401,138,low,0,2,59.46,0,0,0.4346
DEBTOR_00637,69,376,99,low,1,3,42.57,0,1,0.2276
DEBTOR_00638,55,755,19,low,1,3,20.21,0,0,1.0
DEBTOR_00639,33,653,131,medium,1,2,35.67,0,0,0.7172
DEBTOR_00640,70,367,64,medium,0,3,17.4,0,0,0.351
DEBTOR_00641,69,792,117,low,0,4,9.06,0,0,0.6285
DEBTOR_00642,37,653,64,low,0,3,25.96,0,0,0.7197
DEBTOR_00643,64,555,274,low,0,4,42.13,0,0,0.3001
DEBTOR_00644,61,321,4,medium,1,1,26.21,1,0,0.0011
DEBTOR_00645,51,810,71,low,0,3,24.89,0,0,0.876
DEBTOR_00646,25,488,17,medium,0,2,15.56,0,0,0.6316
DEBTOR_00647,68,575,66,medium,0,3,6.73,0,0,0.6525
DEBTOR_00648,36,728,5,high,0,2,16.92,0,0,1.0
DEBTOR_00649,31,380,18,low,0,5,21.37,0,0,0.6073
DEBTOR_00650,30,706,25,medium,0,3,60.18,0,0,0.884
DEBTOR_00651,83,540,340,low,0,3,7.02,0,1,0.2276
DEBTOR_00652,63,739,362,high,0,1,23.15,0,1,0.2154
DEBTOR_00653,45,768,215,medium,0,3,37.31,0,0,0.4905
DEBTOR_00654,83,756,13,medium,0,3,29.15,0,0,0.9395
DEBTOR_00655,53,394,25,medium,0,1,39.11,0,0,0.7176
DEBTOR_00656,68,661,131,low,1,3,40.3,0,1,0.1584
DEBTOR_00657,40,405,3,medium,0,4,26.85,0,0,0.3858
DEBTOR_00658,23,743,74,low,0,2,3.14,0,0,0.7073
DEBTOR_00659,58,797,63,high,1,3,20.89,0,0,1.0
DEBTOR_00660,37,654,12,low,0,1,19.52,0,0,0.6901
DEBTOR_00661,72,636,257,medium,1,5,7.21,0,1,0.0776
DEBTOR_00662,70,546,4,medium,0,2,18.26,0,1,0.1324
DEBTOR_00663,26,796,139,medium,0,2,50.53,0,0,0.6717
DEBTOR_00664,66,657,26,medium,0,3,15.28,0,0,0.6599
DEBTOR_00665,47,613,344,low,0,5,19.55,0,0,0.0795
DEBTOR_00666,57,708,93,low,1,3,13.04,0,0,0.8036
DEBTOR_00667,32,398,119,medium,0,4,44.01,0,0,0.3571
DEBTOR_00668,22,530,83,low,0,3,13.25,0,0,0.4941
DEBTOR_00669,51,650,53,low,0,4,17.75,0,0,0.6144
DEBTOR_00670,43,322,15,low,0,2,22.8,0,0,0.5817
DEBTOR_00671,42,461,44,low,0,5,30.57,0,0,0.4294
DEBTOR_00672,63,836,22,high,0,2,19.78,0,1,0.4312
DEBTOR_00673,50,830,140,medium,1,3,29.46,0,0,0.6982
DEBTOR_00674,68,818,29,medium,1,5,5.1,0,1,0.1714
DEBTOR_00675,62,449,8,low,0,1,26.43,0,1,0.2385
DEBTOR_00676,42,837,75,low,0,3,29.83,0,0,0.6615
DEBTOR_00677,20,489,120,medium,0,1,18.14,0,0,0.4848
DEBTOR_00678,54,615,165,high,0,5,15.58,0,0,0.5203
DEBTOR_00679,56,655,117,low,0,2,52.63,0,0,0.6843
DEBTOR_00680,26,378,52,medium,0,3,30.23,0,0,0.597
DEBTOR_00681,59,764,68,low,0,4,40.27,0,0,0.8162
DEBTOR_00682,62,789,18,high,0,5,34.4,0,0,0.6673
DEBTOR_00683,81,829,25,medium,0,5,18.82,0,1,0.3284
DEBTOR_00684,33,557,144,medium,1,3,6.29,0,0,0.3959
DEBTOR_00685,76,466,40,low,0,2,4.34,0,0,0.6364
DEBTOR_00686,44,501,24,high,1,2,29.99,0,0,0.8739
DEBTOR_00687,79,728,18,high,1,4,26.04,0,1,0.3131
DEBTOR_00688,67,686,1,medium,0,3,13.46,0,0,0.7034
DEBTOR_00689,49,381,88,high,0,3,29.15,0,0,0.4169
DEBTOR_00690,22,706,80,medium,1,3,68.6,0,0,0.9017
DEBTOR_00691,38,341,40,low,0,3,33.37,0,0,0.4351
DEBTOR_00692,36,679,7,low,0,3,9.52,1,0,0.1214
DEBTOR_00693,61,725,61,low,0,3,12.84,0,1,0.1958
DEBTOR_00694,81,502,83,low,0,1,46.99,0,1,0.1308
DEBTOR_00695,55,493,20,medium,0,3,12.46,0,0,0.6406
DEBTOR_00696,35,606,50,medium,0,2,22.68,0,0,0.8156
DEBTOR_00697,51,659,1,medium,0,5,12.43,0,0,0.6488
DEBTOR_00698,46,412,62,low,0,2,8.27,0,0,0.5821
DEBTOR_00699,67,357,18,high,0,3,40.59,0,1,0.1452
DEBTOR_00700,61,830,24,high,1,4,65.94,0,1,0.3301
DEBTOR_00701,58,479,20,medium,0,2,2.35,0,0,0.5848
DEBTOR_00702,61,535,40,low,0,3,28.79,0,0,0.5651
DEBTOR_00703,72,494,70,low,0,2,14.4,0,1,0.1553
DEBTOR_00704,66,310,18,high,1,4,59.79,0,1,0.0159
DEBTOR_00705,79,777,128,low,0,3,15.48,0,1,0.1154
DEBTOR_00706,78,549,8,high,0,3,38.62,0,0,0.6199
DEBTOR_00707,23,510,25,low,0,3,53.61,0,0,0.7881
DEBTOR_00708,67,786,119,low,0,1,17.09,0,1,0.2573
DEBTOR_00709,61,594,19,low,0,3,20.95,0,1,0.2479
DEBTOR_00710,54,620,122,medium,0,4,42.02,0,0,0.4802
DEBTOR_00711,39,570,5,medium,0,2,26.27,0,0,0.7406
DEBTOR_00712,53,638,120,high,0,3,39.88,0,0,0.7743
DEBTOR_00713,24,552,14,medium,0,4,13.06,0,0,0.5667
DEBTOR_00714,23,782,15,high,0,3,11.55,0,0,0.8162
DEBTOR_00715,38,359,19,low,0,4,22.89,0,0,0.3613
DEBTOR_00716,19,778,100,high,1,4,19.68,0,0,0.7897
DEBTOR_00717,65,506,5,high,1,3,2.85,0,0,0.899
DEBTOR_00718,72,802,12,low,1,3,6.79,0,1,0.4519
DEBTOR_00719,65,385,23,low,0,2,45.09,0,0,0.658
DEBTOR_00720,63,330,6,low,1,4,41.47,0,1,0.0666
DEBTOR_00721,34,488,88,low,0,4,10.17,0,0,0.4255
DEBTOR_00722,28,513,65,medium,0,3,18.28,0,0,0.5453
DEBTOR_00723,55,604,11,high,1,3,18.1,0,0,0.9871
DEBTOR_00724,72,343,281,low,1,1,29.62,0,0,0.2839
DEBTOR_00725,68,601,20,low,0,1,7.29,0,0,0.6977
DEBTOR_00726,26,364,2,medium,0,2,6.94,0,0,0.5422
DEBTOR_00727,57,405,70,low,0,5,30.03,0,0,0.3333
DEBTOR_00728,20,828,136,low,0,4,11.91,0,0,0.6832
DEBTOR_00729,44,805,166,medium,0,2,46.8,0,0,0.7311
DEBTOR_00730,77,378,162,low,0,3,39.5,0,0,0.4668
DEBTOR_00731,67,597,5,high,0,4,11.25,0,1,0.262
DEBTOR_00732,48,586,275,low,0,2,7.53,0,0,0.1862
DEBTOR_00733,35,468,57,low,0,4,49.02,0,0,0.5578
DEBTOR_00734,29,640,3,low,0,1,9.78,0,0,0.893
DEBTOR_00735,58,536,79,low,0,4,11.54,0,0,0.5856
DEBTOR_00736,84,378,80,low,0,5,46.6,0,1,0.0575
DEBTOR_00737,45,388,9,medium,1,4,11.17,0,0,0.6485
DEBTOR_00738,32,416,11,medium,0,4,48.46,0,0,0.4912
DEBTOR_00739,35,577,105,low,1,5,90.06,0,0,0.6358
DEBTOR_00740,84,584,67,medium,0,3,5.14,0,1,0.0492
DEBTOR_00741,25,333,62,medium,0,3,14.13,0,0,0.3635
DEBTOR_00742,23,581,145,low,0,3,29.3,0,0,0.3366
DEBTOR_00743,36,520,26,low,0,2,26.74,0,0,0.5397
DEBTOR_00744,52,455,97,medium,0,3,29.75,0,0,0.5634
DEBTOR_00745,32,415,4,low,0,3,12.6,0,0,0.5436
DEBTOR_00746,23,715,10,medium,0,1,19.47,0,0,0.8067
DEBTOR_00747,75,765,66,low,1,2,25.76,0,0,1.0
DEBTOR_00748,53,772,28,medium,0,4,17.04,0,0,0.7446
DEBTOR_00749,77,613,9,medium,0,3,24.94,0,1,0.2713
DEBTOR_00750,83,717,26,high,0,1,46.49,0,0,0.8226
DEBTOR_00751,43,831,9,low,0,3,31.75,0,0,1.0
DEBTOR_00752,73,706,1,medium,0,3,8.87,0,1,0.264
DEBTOR_00753,78,775,50,low,1,4,10.4,0,0,0.9855
DEBTOR_00754,73,556,111,low,0,4,30.72,0,0,0.4555
DEBTOR_00755,71,426,36,low,0,4,7.39,0,0,0.5662
DEBTOR_00756,59,793,173,low,1,2,34.7,0,0,0.7632
DEBTOR_00757,74,528,74,low,0,4,39.29,0,1,0.0673
DEBTOR_00758,57,770,14,medium,1,1,24.45,0,0,1.0
DEBTOR_00759,57,512,78,medium,0,2,19.76,0,0,0.6295
DEBTOR_00760,35,818,5,low,0,3,42.45,0,0,0.9659
DEBTOR_00761,23,777,122,medium,1,3,51.15,1,0,0.0129
DEBTOR_00762,21,578,111,low,0,3,37.73,0,0,0.5346
DEBTOR_00763,69,485,9,medium,0,5,65.01,0,1,0.1297
DEBTOR_00764,30,430,34,medium,0,1,48.36,0,0,0.7497
DEBTOR_00765,38,374,242,high,0,5,41.47,0,0,0.1169
DEBTOR_00766,35,334,25,low,1,4,20.73,0,0,0.4986
DEBTOR_00767,69,402,70,medium,0,2,30.38,0,0,0.5969
DEBTOR_00768,54,332,89,low,0,3,20.52,0,0,0.4032
DEBTOR_00769,34,497,174,medium,1,2,2.52,0,0,0.5181
DEBTOR_00770,22,424,298,low,0,3,17.59,0,0,0.0224
DEBTOR_00771,32,645,275,high,0,4,17.1,0,0,0.4024
DEBTOR_00772,23,825,28,medium,0,4,4.53,0,0,0.8606
DEBTOR_00773,83,589,21,medium,0,5,8.65,0,0,0.5631
DEBTOR_00774,63,743,66,high,0,3,53.98,0,0,0.8615
DEBTOR_00775,23,734,113,medium,0,3,31.95,0,0,0.6734
DEBTOR_00776,70,344,9,medium,0,2,13.75,0,1,0.2075
DEBTOR_00777,18,435,169,low,0,2,37.59,0,0,0.4156
DEBTOR_00778,27,422,165,low,0,3,8.01,0,0,0.4451
DEBTOR_00779,39,484,98,low,1,4,13.49,0,0,0.5487
DEBTOR_00780,81,476,47,low,0,1,10.97,0,0,0.546
DEBTOR_00781,27,669,1,low,0,4,19.18,0,0,0.8222
DEBTOR_00782,72,428,34,low,0,5,35.2,0,1,0.1354
DEBTOR_00783,22,380,99,medium,0,2,16.15,0,0,0.2811
DEBTOR_00784,82,483,3,medium,0,3,37.52,0,0,0.6335
DEBTOR_00785,55,828,254,low,0,2,18.91,1,0,0.0806
DEBTOR_00786,82,576,13,medium,0,2,61.21,0,1,0.2981
DEBTOR_00787,82,620,48,medium,1,4,23.01,0,0,0.8068
